issue_key,issuetype,created,reporter,sp_estimator,reporter_bugnum,reporter_recent_bugnum,reporter_stable_sp_rate,assignee_bugnum,assignee_recent_bugnum,assignee_stable_sp_rate
MESOS-5901,Improvement,2016-07-25T18:45:02.000+0000,anandmazumdar,anandmazumdar,33,4,0.857142857,31,4,0.921568627
MESOS-5900,Improvement,2016-07-25T13:20:20.000+0000,neilc,neilc,30,3,0.978723404,0,0,1
MESOS-5882,Bug,2016-07-21T18:25:55.000+0000,Alex Clemmer,andschwa,1,1,1,0,0,1
MESOS-5863,Bug,2016-07-19T17:16:03.000+0000,jieyu,jieyu,75,9,0.890909091,58,6,0.92
MESOS-5856,Bug,2016-07-19T00:43:21.000+0000,kaysoky,kaysoky,53,9,0.955882353,0,0,1
MESOS-5855,Task,2016-07-17T03:27:25.000+0000,hartem,hartem,19,1,0.85,13,0,0.928571429
MESOS-5848,Bug,2016-07-15T10:55:48.000+0000,alexr,alexr,42,1,0.936170213,35,2,0.923076923
MESOS-5845,Bug,2016-07-14T00:39:08.000+0000,greggomann,greggomann,30,7,0.941176471,28,2,0.928571429
MESOS-5844,Bug,2016-07-13T23:05:14.000+0000,vinodkone,vinodkone,82,3,0.901785714,22,1,0.975
MESOS-5827,Task,2016-07-10T08:34:45.000+0000,hartem,hartem,18,0,0.85,5,0,0.869565217
MESOS-5824,Improvement,2016-07-08T22:58:46.000+0000,timcharper,timcharper,0,0,1,0,0,0
MESOS-5822,Improvement,2016-07-08T22:52:29.000+0000,kaysoky,kaysoky,52,10,0.955882353,51,9,0.945945946
MESOS-5814,Bug,2016-07-08T20:42:45.000+0000,Alex Clemmer,andschwa,0,0,1,0,0,1
MESOS-5812,Bug,2016-07-08T18:48:56.000+0000,zhitao,zhitao,1,0,0.833333333,30,5,0.921568627
MESOS-5806,Bug,2016-07-08T00:10:10.000+0000,jieyu,jieyu,74,8,0.890909091,5,1,0.846153846
MESOS-5793,Improvement,2016-07-06T00:04:52.000+0000,klueska,klueska,41,29,0.986666667,45,29,1
MESOS-5792,Improvement,2016-07-05T22:54:06.000+0000,srbrahma,srbrahma,0,0,1,1,0,1
MESOS-5788,Task,2016-07-05T22:01:25.000+0000,anandmazumdar,anandmazumdar,32,4,0.857142857,29,4,0.921568627
MESOS-5787,Improvement,2016-07-05T21:19:10.000+0000,klueska,klueska,40,28,0.986666667,44,28,1
MESOS-5769,Improvement,2016-07-02T19:37:34.000+0000,klueska,klueska,39,28,0.986666667,43,28,1
MESOS-5768,Improvement,2016-07-02T19:30:50.000+0000,klueska,klueska,38,27,0.986666667,42,27,1
MESOS-5767,Improvement,2016-07-02T19:23:00.000+0000,klueska,klueska,37,26,0.986666667,41,26,1
MESOS-5766,Bug,2016-07-02T19:18:07.000+0000,klueska,klueska,36,25,0.986666667,40,25,1
MESOS-5759,Bug,2016-07-01T01:07:17.000+0000,kaysoky,kaysoky,51,9,0.955882353,50,8,0.945945946
MESOS-5755,Bug,2016-06-30T23:25:19.000+0000,klueska,klueska,35,25,0.986666667,39,25,1
MESOS-5753,Improvement,2016-06-30T21:22:10.000+0000,jieyu,jieyu,73,7,0.890909091,57,5,0.92
MESOS-5748,Bug,2016-06-29T23:49:53.000+0000,kaysoky,kaysoky,50,8,0.955882353,49,7,0.945945946
MESOS-5740,Improvement,2016-06-29T02:24:43.000+0000,kaysoky,kaysoky,49,7,0.955882353,48,6,0.945945946
MESOS-5723,Bug,2016-06-27T18:40:57.000+0000,kaysoky,kaysoky,48,7,0.955882353,47,6,0.945945946
MESOS-5716,Improvement,2016-06-27T07:23:45.000+0000,gilbert,gilbert,31,16,0.951612903,38,17,0.952380952
MESOS-5712,Task,2016-06-24T12:40:56.000+0000,adam-mesos,adam-mesos,21,12,1,0,0,0
MESOS-5711,Task,2016-06-24T12:38:36.000+0000,adam-mesos,adam-mesos,20,11,1,0,0,0
MESOS-5709,Task,2016-06-24T12:18:58.000+0000,adam-mesos,adam-mesos,19,10,1,0,0,0
MESOS-5708,Task,2016-06-24T12:15:21.000+0000,adam-mesos,adam-mesos,18,9,1,0,0,0
MESOS-5707,Task,2016-06-24T12:12:38.000+0000,adam-mesos,adam-mesos,17,8,1,8,3,0.875
MESOS-5706,Task,2016-06-24T12:09:34.000+0000,adam-mesos,adam-mesos,16,7,1,7,2,0.875
MESOS-5705,Task,2016-06-24T12:05:42.000+0000,adam-mesos,adam-mesos,15,6,1,0,0,0
MESOS-5704,Task,2016-06-24T12:00:30.000+0000,adam-mesos,adam-mesos,14,5,1,6,1,0.875
MESOS-5699,Task,2016-06-23T23:58:11.000+0000,avinash@mesosphere.io,avinash@mesosphere.io,11,4,1,17,4,1
MESOS-5698,Bug,2016-06-23T20:48:08.000+0000,neilc,neilc,29,3,0.978723404,0,0,1
MESOS-5697,Improvement,2016-06-23T18:57:25.000+0000,gilbert,gilbert,30,16,0.951612903,37,16,0.952380952
MESOS-5691,Bug,2016-06-23T01:58:55.000+0000,kaysoky,kaysoky,47,6,0.955882353,46,5,0.945945946
MESOS-5684,Bug,2016-06-22T18:13:59.000+0000,greggomann,greggomann,29,9,0.941176471,27,2,0.928571429
MESOS-5674,Bug,2016-06-21T02:19:03.000+0000,gilbert,gilbert,29,15,0.951612903,36,16,0.952380952
MESOS-5673,Bug,2016-06-21T02:02:25.000+0000,gilbert,gilbert,28,14,0.951612903,35,15,0.952380952
MESOS-5671,Bug,2016-06-21T01:50:40.000+0000,gilbert,gilbert,27,13,0.951612903,34,14,0.952380952
MESOS-5670,Bug,2016-06-21T01:46:46.000+0000,gilbert,gilbert,26,12,0.951612903,33,13,0.952380952
MESOS-5669,Bug,2016-06-21T01:36:30.000+0000,gilbert,gilbert,25,11,0.951612903,32,12,0.952380952
MESOS-5668,Bug,2016-06-21T01:23:56.000+0000,gilbert,gilbert,24,10,0.951612903,31,11,0.952380952
MESOS-5667,Bug,2016-06-21T01:03:57.000+0000,gilbert,gilbert,23,9,0.951612903,30,10,0.952380952
MESOS-5666,Improvement,2016-06-20T22:34:01.000+0000,gilbert,gilbert,22,8,0.951612903,29,9,0.952380952
MESOS-5664,Bug,2016-06-20T21:31:48.000+0000,greggomann,greggomann,28,8,0.941176471,26,1,0.928571429
MESOS-5663,Task,2016-06-20T20:17:45.000+0000,klueska,klueska,34,24,0.986666667,38,24,1
MESOS-5660,Bug,2016-06-20T15:32:52.000+0000,nfnt,nfnt,12,3,0.888888889,1,1,0.666666667
MESOS-5659,Improvement,2016-06-20T14:16:13.000+0000,neilc,neilc,28,3,0.978723404,21,3,0.975
MESOS-5657,Bug,2016-06-20T06:53:03.000+0000,gilbert,gilbert,21,7,0.951612903,28,8,0.952380952
MESOS-5639,Task,2016-06-18T00:51:13.000+0000,jieyu,jieyu,72,6,0.890909091,56,4,0.92
MESOS-5634,Task,2016-06-17T19:29:53.000+0000,klueska,klueska,33,23,0.986666667,37,23,1
MESOS-5630,Improvement,2016-06-17T06:28:47.000+0000,klueska,klueska,32,22,0.986666667,36,22,1
MESOS-5629,Bug,2016-06-16T23:46:42.000+0000,greggomann,greggomann,27,8,0.941176471,2,0,1
MESOS-5618,Improvement,2016-06-16T05:37:18.000+0000,jieyu,jieyu,71,5,0.890909091,55,3,0.92
MESOS-5609,Bug,2016-06-14T00:25:51.000+0000,anandmazumdar,anandmazumdar,31,4,0.857142857,28,5,0.921568627
MESOS-5582,Improvement,2016-06-09T07:31:29.000+0000,klueska,klueska,31,23,0.986666667,35,23,1
MESOS-5581,Improvement,2016-06-09T07:26:44.000+0000,klueska,klueska,30,22,0.986666667,34,22,1
MESOS-5577,Bug,2016-06-09T04:16:50.000+0000,avinash@mesosphere.io,avinash@mesosphere.io,10,3,1,16,4,1
MESOS-5576,Bug,2016-06-09T02:46:20.000+0000,kaysoky,kaysoky,46,6,0.955882353,45,5,0.945945946
MESOS-5562,Improvement,2016-06-07T21:49:19.000+0000,klueska,klueska,29,22,0.986666667,33,22,1
MESOS-5559,Improvement,2016-06-07T21:39:50.000+0000,klueska,klueska,28,21,0.986666667,32,21,1
MESOS-5558,Improvement,2016-06-07T21:36:48.000+0000,klueska,klueska,27,20,0.986666667,31,20,1
MESOS-5557,Improvement,2016-06-07T21:35:09.000+0000,klueska,klueska,26,19,0.986666667,30,19,1
MESOS-5556,Bug,2016-06-07T21:29:48.000+0000,klueska,klueska,25,18,0.986666667,29,18,1
MESOS-5555,Improvement,2016-06-07T21:27:13.000+0000,klueska,klueska,24,17,0.986666667,28,17,1
MESOS-5554,Bug,2016-06-07T21:22:40.000+0000,klueska,klueska,23,16,0.986666667,27,16,1
MESOS-5552,Improvement,2016-06-07T21:20:51.000+0000,klueska,klueska,22,15,0.986666667,26,15,1
MESOS-5551,Improvement,2016-06-07T21:05:53.000+0000,klueska,klueska,21,14,0.986666667,25,14,1
MESOS-5550,Improvement,2016-06-07T20:47:20.000+0000,klueska,klueska,20,13,0.986666667,24,13,1
MESOS-5459,Improvement,2016-05-26T10:53:42.000+0000,adam-mesos,adam-mesos,13,8,1,12,2,0.984375
MESOS-5453,Bug,2016-05-25T17:35:41.000+0000,djosborne,djosborne,0,0,1,0,0,0
MESOS-5445,Bug,2016-05-24T02:46:33.000+0000,karya,karya,23,4,0.939393939,23,4,0.939393939
MESOS-5436,Bug,2016-05-23T01:36:22.000+0000,haosdent@gmail.com,haosdent@gmail.com,2,1,1,8,1,0.941176471
MESOS-5425,Improvement,2016-05-20T17:17:29.000+0000,kaysoky,kaysoky,45,8,0.955882353,0,0,1
MESOS-5404,Improvement,2016-05-17T21:05:04.000+0000,js84,js84,21,10,0.916666667,23,9,1
MESOS-5400,Improvement,2016-05-17T19:14:21.000+0000,klueska,klueska,19,17,0.986666667,23,17,1
MESOS-5399,Improvement,2016-05-17T19:07:38.000+0000,klueska,klueska,18,16,0.986666667,22,16,1
MESOS-5398,Improvement,2016-05-17T19:02:25.000+0000,klueska,klueska,17,15,0.986666667,21,15,1
MESOS-5397,Bug,2016-05-17T18:40:49.000+0000,vinodkone,vinodkone,81,6,0.901785714,0,0,0
MESOS-5390,Bug,2016-05-16T20:58:57.000+0000,benwhitehead,benwhitehead,3,0,0.75,4,0,0.6
MESOS-5389,Bug,2016-05-16T19:11:24.000+0000,jdef,jdef,1,1,0.5,27,14,0.952380952
MESOS-5388,Bug,2016-05-16T18:28:16.000+0000,jdef,jdef,0,0,0.5,26,13,0.952380952
MESOS-5380,Bug,2016-05-13T19:37:04.000+0000,jieyu,jieyu,70,14,0.890909091,63,5,0.881578947
MESOS-5370,Improvement,2016-05-12T18:21:36.000+0000,vinodkone,vinodkone,80,5,0.901785714,62,4,0.881578947
MESOS-5365,Task,2016-05-11T22:29:16.000+0000,jieyu,jieyu,69,13,0.890909091,54,4,0.92
MESOS-5362,Improvement,2016-05-10T23:11:43.000+0000,greggomann,greggomann,26,10,0.941176471,0,0,0
MESOS-5360,Improvement,2016-05-10T19:26:20.000+0000,jieyu,jieyu,68,13,0.890909091,53,3,0.92
MESOS-5359,Bug,2016-05-10T17:22:09.000+0000,anandmazumdar,anandmazumdar,30,9,0.857142857,0,0,0
MESOS-5356,Improvement,2016-05-10T15:14:15.000+0000,jvanremoortere,jvanremoortere,36,6,0.975,33,5,1
MESOS-5350,Improvement,2016-05-09T22:10:39.000+0000,kaysoky,kaysoky,44,9,0.955882353,44,8,0.945945946
MESOS-5348,Improvement,2016-05-09T17:25:05.000+0000,gilbert,gilbert,20,13,0.951612903,8,6,1
MESOS-5347,Improvement,2016-05-09T17:21:15.000+0000,gilbert,gilbert,19,12,0.951612903,7,5,1
MESOS-5345,Task,2016-05-09T12:31:56.000+0000,neilc,neilc,27,8,0.978723404,0,0,0
MESOS-5336,Improvement,2016-05-06T10:01:05.000+0000,adam-mesos,adam-mesos,12,7,1,0,0,0
MESOS-5335,Improvement,2016-05-06T09:52:56.000+0000,adam-mesos,adam-mesos,11,6,1,0,0,1
MESOS-5333,Bug,2016-05-05T22:03:53.000+0000,nhandler,nhandler,0,0,0,34,7,0.923076923
MESOS-5318,Bug,2016-05-03T05:40:03.000+0000,hausdorff,hausdorff,33,3,1,32,4,1
MESOS-5317,Improvement,2016-05-02T19:32:16.000+0000,greggomann,greggomann,25,12,0.941176471,2,1,1
MESOS-5316,Improvement,2016-05-02T19:30:32.000+0000,greggomann,greggomann,24,11,0.941176471,1,0,1
MESOS-5312,Bug,2016-04-29T23:01:11.000+0000,jieyu,jieyu,67,12,0.890909091,1,1,1
MESOS-5307,Improvement,2016-04-29T01:18:29.000+0000,jieyu,jieyu,66,11,0.890909091,52,2,0.92
MESOS-5304,Bug,2016-04-28T22:07:10.000+0000,js84,js84,20,9,0.916666667,43,9,0.945945946
MESOS-5303,Bug,2016-04-28T21:53:20.000+0000,jojy,jojy,32,12,0.878787879,3,3,1
MESOS-5302,Improvement,2016-04-28T19:04:44.000+0000,anandmazumdar,anandmazumdar,29,10,0.857142857,27,8,0.921568627
MESOS-5297,Task,2016-04-28T07:51:45.000+0000,nfnt,nfnt,11,2,0.888888889,15,2,0.921052632
MESOS-5296,Improvement,2016-04-28T00:50:57.000+0000,jvanremoortere,jvanremoortere,35,5,0.975,44,6,0.979166667
MESOS-5286,Improvement,2016-04-26T14:31:33.000+0000,greggomann,greggomann,23,12,0.941176471,0,0,0
MESOS-5275,Task,2016-04-25T18:05:31.000+0000,jojy,jojy,31,11,0.878787879,2,2,1
MESOS-5273,Bug,2016-04-25T08:49:38.000+0000,nfnt,nfnt,10,1,0.888888889,0,0,0.666666667
MESOS-5272,Task,2016-04-25T06:25:59.000+0000,gilbert,gilbert,18,11,0.951612903,25,14,0.952380952
MESOS-5271,Improvement,2016-04-25T05:41:28.000+0000,vinodkone,vinodkone,79,5,0.901785714,61,4,0.881578947
MESOS-5266,Bug,2016-04-25T00:37:45.000+0000,gyliu,gyliu,4,3,1,6,4,1
MESOS-5263,Bug,2016-04-24T20:21:27.000+0000,janisz,janisz,0,0,1,1,0,1
MESOS-5257,Task,2016-04-22T21:58:09.000+0000,klueska,klueska,16,15,0.986666667,20,18,1
MESOS-5256,Task,2016-04-22T21:53:42.000+0000,klueska,klueska,15,14,0.986666667,19,17,1
MESOS-5253,Bug,2016-04-22T17:58:00.000+0000,gilbert,gilbert,17,11,0.951612903,24,14,0.952380952
MESOS-5250,Task,2016-04-21T22:32:13.000+0000,karya,karya,22,7,0.939393939,22,7,0.939393939
MESOS-5240,Bug,2016-04-21T13:57:50.000+0000,alexr,alexr,41,9,0.936170213,33,8,0.923076923
MESOS-5237,Bug,2016-04-19T23:31:48.000+0000,mcypark,mcypark,29,16,0.96875,21,16,1
MESOS-5232,Task,2016-04-19T06:25:08.000+0000,jojy,jojy,30,11,0.878787879,1,1,1
MESOS-5228,Task,2016-04-18T22:05:03.000+0000,jojy,jojy,29,13,0.878787879,0,0,1
MESOS-5222,Task,2016-04-14T22:46:04.000+0000,anandmazumdar,anandmazumdar,28,13,0.857142857,0,0,0
MESOS-5214,Improvement,2016-04-13T21:48:01.000+0000,greggomann,greggomann,22,12,0.941176471,26,11,0.921568627
MESOS-5212,Improvement,2016-04-13T21:30:37.000+0000,greggomann,greggomann,21,11,0.941176471,0,0,0
MESOS-5187,Bug,2016-04-12T09:10:58.000+0000,stephanerb,stephanerb,0,0,1,23,13,0.952380952
MESOS-5181,Bug,2016-04-12T00:16:58.000+0000,kaysoky,kaysoky,43,11,0.955882353,25,10,0.921568627
MESOS-5179,Improvement,2016-04-11T23:25:06.000+0000,gyliu,gyliu,3,2,1,5,4,1
MESOS-5174,Improvement,2016-04-11T18:22:03.000+0000,kaysoky,kaysoky,42,10,0.955882353,42,10,0.945945946
MESOS-5173,Task,2016-04-11T16:27:56.000+0000,karya,karya,21,7,0.939393939,21,7,0.939393939
MESOS-5172,Bug,2016-04-11T16:23:58.000+0000,gilbert,gilbert,16,10,0.951612903,22,12,0.952380952
MESOS-5171,Task,2016-04-11T16:16:57.000+0000,karya,karya,20,6,0.939393939,20,6,0.939393939
MESOS-5170,Improvement,2016-04-11T16:08:10.000+0000,js84,js84,19,10,0.916666667,22,9,1
MESOS-5169,Improvement,2016-04-11T16:05:29.000+0000,js84,js84,18,9,0.916666667,21,8,1
MESOS-5168,Improvement,2016-04-11T16:02:37.000+0000,js84,js84,17,8,0.916666667,20,7,1
MESOS-5167,Task,2016-04-11T13:01:46.000+0000,qianzhang,qianzhang,3,3,0.875,4,3,0.846153846
MESOS-5164,Task,2016-04-11T07:46:32.000+0000,adam-mesos,adam-mesos,10,6,1,11,9,0.984375
MESOS-5162,Bug,2016-04-10T06:38:08.000+0000,mcypark,mcypark,28,15,0.96875,20,15,1
MESOS-5155,Improvement,2016-04-08T18:14:00.000+0000,alexr,alexr,40,11,0.936170213,2,1,1
MESOS-5153,Bug,2016-04-08T10:35:00.000+0000,arojas,arojas,7,2,0.857142857,5,1,0.875
MESOS-5152,Task,2016-04-08T09:48:27.000+0000,adam-mesos,adam-mesos,9,5,1,0,0,0
MESOS-5144,Task,2016-04-07T21:22:58.000+0000,neilc,neilc,26,17,0.978723404,20,13,0.975
MESOS-5142,Bug,2016-04-07T08:39:17.000+0000,nfnt,nfnt,9,0,0.888888889,14,1,0.921052632
MESOS-5138,Bug,2016-04-07T01:40:57.000+0000,klueska,klueska,14,13,0.986666667,18,16,1
MESOS-5137,Bug,2016-04-07T01:25:01.000+0000,klueska,klueska,13,12,0.986666667,17,15,1
MESOS-5136,Bug,2016-04-07T01:21:14.000+0000,klueska,klueska,12,11,0.986666667,16,14,1
MESOS-5132,Bug,2016-04-06T21:40:22.000+0000,mcypark,mcypark,27,14,0.96875,19,14,1
MESOS-5130,Task,2016-04-06T15:48:10.000+0000,avinash@mesosphere.io,avinash@mesosphere.io,9,9,1,15,15,1
MESOS-5128,Bug,2016-04-06T05:19:18.000+0000,greggomann,greggomann,20,11,0.941176471,19,12,0.975
MESOS-5127,Bug,2016-04-06T04:10:24.000+0000,avinash@mesosphere.io,avinash@mesosphere.io,8,8,1,14,14,1
MESOS-5126,Bug,2016-04-05T19:47:03.000+0000,mcypark,mcypark,26,13,0.96875,0,0,0
MESOS-5125,Bug,2016-04-05T19:44:17.000+0000,mcypark,mcypark,25,12,0.96875,18,13,1
MESOS-5124,Improvement,2016-04-05T15:36:24.000+0000,alexr,alexr,39,10,0.936170213,32,9,0.923076923
MESOS-5115,Bug,2016-04-04T22:17:22.000+0000,klueska,klueska,11,10,0.986666667,15,13,1
MESOS-5114,Bug,2016-04-04T21:01:33.000+0000,clehene,clehene,0,0,1,17,12,1
MESOS-5113,Bug,2016-04-04T20:19:19.000+0000,avinash@mesosphere.io,avinash@mesosphere.io,7,7,1,13,13,1
MESOS-5112,Task,2016-04-04T20:19:04.000+0000,mcypark,mcypark,24,11,0.96875,16,11,1
MESOS-5111,Task,2016-04-04T20:12:51.000+0000,mcypark,mcypark,23,10,0.96875,15,10,1
MESOS-5110,Task,2016-04-04T20:09:22.000+0000,mcypark,mcypark,22,9,0.96875,14,9,1
MESOS-5109,Task,2016-04-04T20:08:25.000+0000,mcypark,mcypark,21,8,0.96875,13,8,1
MESOS-5108,Task,2016-04-04T20:05:38.000+0000,mcypark,mcypark,20,7,0.96875,12,7,1
MESOS-5101,Improvement,2016-04-03T16:14:33.000+0000,jlarriba,jlarriba,0,0,1,0,0,1
MESOS-5082,Bug,2016-04-02T21:32:40.000+0000,klueska,klueska,10,9,0.986666667,14,12,1
MESOS-5070,Improvement,2016-03-31T09:54:16.000+0000,js84,js84,16,7,0.916666667,19,7,1
MESOS-5065,Task,2016-03-30T15:40:28.000+0000,gilbert,gilbert,15,10,0.951612903,21,12,0.952380952
MESOS-5064,Bug,2016-03-29T23:28:47.000+0000,hartem,hartem,17,1,0.85,25,9,0.928571429
MESOS-5062,Improvement,2016-03-29T18:46:45.000+0000,kaysoky,kaysoky,41,9,0.955882353,41,9,0.945945946
MESOS-5044,Improvement,2016-03-26T20:08:54.000+0000,gilbert,gilbert,14,9,0.951612903,43,12,0.979166667
MESOS-5041,Task,2016-03-26T13:44:00.000+0000,haosdent@gmail.com,haosdent@gmail.com,1,0,1,7,1,0.941176471
MESOS-5034,Task,2016-03-25T16:45:06.000+0000,neilc,neilc,25,17,0.978723404,18,11,0.975
MESOS-5023,Bug,2016-03-24T14:33:43.000+0000,alexr,alexr,38,9,0.936170213,20,11,0.952380952
MESOS-5013,Bug,2016-03-23T16:00:03.000+0000,gyliu,gyliu,2,1,1,4,3,1
MESOS-5010,Bug,2016-03-22T22:43:46.000+0000,bbannier,bbannier,10,10,0.966666667,10,9,0.984375
MESOS-5005,Bug,2016-03-22T18:35:44.000+0000,greggomann,greggomann,19,10,0.941176471,0,0,0
MESOS-4984,Bug,2016-03-18T22:45:23.000+0000,neilc,neilc,24,16,0.978723404,24,11,0.921568627
MESOS-4982,Task,2016-03-18T20:04:05.000+0000,anandmazumdar,anandmazumdar,27,13,0.857142857,23,10,0.921568627
MESOS-4978,Bug,2016-03-18T17:36:44.000+0000,jojy,jojy,28,15,0.878787879,31,16,0.875
MESOS-4965,Improvement,2016-03-16T22:56:42.000+0000,zhitao,zhitao,0,0,0.833333333,1,0,1
MESOS-4962,Task,2016-03-16T20:19:31.000+0000,vinodkone,vinodkone,78,6,0.901785714,60,5,0.881578947
MESOS-4961,Bug,2016-03-16T15:16:17.000+0000,kaysoky,kaysoky,40,8,0.955882353,40,8,0.945945946
MESOS-4956,Improvement,2016-03-16T09:58:33.000+0000,greggomann,greggomann,18,10,0.941176471,24,9,0.928571429
MESOS-4951,Bug,2016-03-15T20:53:17.000+0000,greggomann,greggomann,17,9,0.941176471,1,0,1
MESOS-4950,Bug,2016-03-15T20:29:43.000+0000,anandmazumdar,anandmazumdar,26,13,0.857142857,0,0,0
MESOS-4949,Improvement,2016-03-15T14:20:22.000+0000,alexr,alexr,37,9,0.936170213,31,9,0.923076923
MESOS-4944,Task,2016-03-15T01:25:39.000+0000,jieyu,jieyu,65,21,0.890909091,0,0,1
MESOS-4943,Improvement,2016-03-15T01:23:34.000+0000,jieyu,jieyu,64,20,0.890909091,19,13,0.952380952
MESOS-4942,Bug,2016-03-15T00:15:24.000+0000,gilbert,gilbert,13,10,0.951612903,18,12,0.952380952
MESOS-4939,Task,2016-03-14T17:31:36.000+0000,jieyu,jieyu,63,19,0.890909091,17,11,0.952380952
MESOS-4938,Task,2016-03-14T17:26:25.000+0000,jieyu,jieyu,62,18,0.890909091,16,10,0.952380952
MESOS-4937,Task,2016-03-14T17:17:47.000+0000,jieyu,jieyu,61,17,0.890909091,30,16,0.875
MESOS-4934,Task,2016-03-14T12:20:34.000+0000,js84,js84,15,7,0.916666667,18,7,1
MESOS-4933,Task,2016-03-14T11:07:04.000+0000,js84,js84,14,6,0.916666667,13,0,0.921052632
MESOS-4932,Task,2016-03-14T11:01:11.000+0000,js84,js84,13,5,0.916666667,17,6,1
MESOS-4928,Improvement,2016-03-14T07:33:43.000+0000,klueska,klueska,9,9,0.986666667,13,12,1
MESOS-4926,Improvement,2016-03-14T07:26:07.000+0000,klueska,klueska,8,8,0.986666667,12,11,1
MESOS-4922,Bug,2016-03-13T00:58:12.000+0000,qianzhang,qianzhang,2,2,0.875,12,12,1
MESOS-4914,Improvement,2016-03-11T01:30:13.000+0000,klueska,klueska,7,7,0.986666667,11,10,1
MESOS-4912,Bug,2016-03-10T15:37:08.000+0000,bernd-mesos,bernd-mesos,15,3,0.625,0,0,0
MESOS-4911,Bug,2016-03-10T15:22:01.000+0000,alexr,alexr,36,8,0.936170213,30,8,0.923076923
MESOS-4910,Improvement,2016-03-10T14:55:20.000+0000,alexr,alexr,35,7,0.936170213,29,7,0.923076923
MESOS-4909,Improvement,2016-03-10T14:53:04.000+0000,alexr,alexr,34,6,0.936170213,28,6,0.923076923
MESOS-4908,Improvement,2016-03-10T12:40:07.000+0000,alexr,alexr,33,5,0.936170213,27,5,0.923076923
MESOS-4903,Bug,2016-03-09T20:46:19.000+0000,karya,karya,19,5,0.939393939,19,5,0.939393939
MESOS-4902,Improvement,2016-03-09T18:48:49.000+0000,greggomann,greggomann,16,10,0.941176471,0,0,0
MESOS-4888,Bug,2016-03-07T21:16:52.000+0000,gilbert,gilbert,12,9,0.951612903,15,9,0.952380952
MESOS-4886,Improvement,2016-03-07T20:42:02.000+0000,gilbert,gilbert,11,8,0.951612903,3,3,1
MESOS-4881,Task,2016-03-07T07:17:59.000+0000,gradywang,gradywang,3,3,1,4,3,1
MESOS-4877,Bug,2016-03-06T16:44:06.000+0000,lins05,lins05,0,0,1,0,0,1
MESOS-4865,Task,2016-03-04T01:04:29.000+0000,klueska,klueska,6,6,0.986666667,10,9,1
MESOS-4864,Task,2016-03-04T00:58:26.000+0000,klueska,klueska,5,5,0.986666667,9,8,1
MESOS-4863,Task,2016-03-04T00:55:29.000+0000,klueska,klueska,4,4,0.986666667,8,7,1
MESOS-4861,Task,2016-03-04T00:51:47.000+0000,klueska,klueska,3,3,0.986666667,7,6,1
MESOS-4860,Task,2016-03-04T00:48:40.000+0000,klueska,klueska,2,2,0.986666667,6,5,1
MESOS-4858,Task,2016-03-03T21:24:46.000+0000,anandmazumdar,anandmazumdar,25,13,0.857142857,22,11,0.921568627
MESOS-4850,Task,2016-03-03T09:30:24.000+0000,adam-mesos,adam-mesos,8,4,1,23,10,0.928571429
MESOS-4849,Task,2016-03-03T09:21:20.000+0000,adam-mesos,adam-mesos,7,3,1,22,9,0.928571429
MESOS-4848,Task,2016-03-03T09:16:19.000+0000,adam-mesos,adam-mesos,6,2,1,21,8,0.928571429
MESOS-4844,Task,2016-03-03T06:19:51.000+0000,adam-mesos,adam-mesos,5,1,1,16,5,1
MESOS-4840,Task,2016-03-02T17:46:45.000+0000,arojas,arojas,6,1,0.857142857,4,0,0.875
MESOS-4839,Improvement,2016-03-02T16:15:21.000+0000,js84,js84,12,4,0.916666667,15,4,1
MESOS-4836,Bug,2016-03-02T01:45:33.000+0000,vinodkone,vinodkone,77,5,0.901785714,31,15,1
MESOS-4834,Task,2016-03-02T00:11:53.000+0000,jojy,jojy,27,17,0.878787879,29,17,0.875
MESOS-4833,Bug,2016-03-01T21:34:04.000+0000,neilc,neilc,23,18,0.978723404,1,1,1
MESOS-4832,Bug,2016-03-01T21:22:16.000+0000,kaysoky,kaysoky,39,13,0.955882353,51,4,0.92
MESOS-4830,Bug,2016-03-01T19:43:47.000+0000,gilbert,gilbert,10,7,0.951612903,14,8,0.952380952
MESOS-4829,Task,2016-03-01T18:48:31.000+0000,anandmazumdar,anandmazumdar,24,12,0.857142857,21,10,0.921568627
MESOS-4824,Bug,2016-03-01T00:28:16.000+0000,kaysoky,kaysoky,38,13,0.955882353,39,13,0.945945946
MESOS-4822,Task,2016-02-29T20:07:37.000+0000,jojy,jojy,26,16,0.878787879,28,16,0.875
MESOS-4818,Task,2016-02-29T19:52:58.000+0000,jojy,jojy,25,15,0.878787879,27,15,0.875
MESOS-4817,Task,2016-02-29T19:34:49.000+0000,js84,js84,11,3,0.916666667,14,3,1
MESOS-4813,Task,2016-02-29T18:33:30.000+0000,gilbert,gilbert,9,7,0.951612903,13,8,0.952380952
MESOS-4812,Bug,2016-02-29T17:46:35.000+0000,lloesche,lloesche,0,0,1,0,0,1
MESOS-4810,Bug,2016-02-29T10:42:41.000+0000,bernd-mesos,bernd-mesos,14,2,0.625,0,0,0
MESOS-4807,Bug,2016-02-29T08:38:17.000+0000,bbannier,bbannier,9,9,0.966666667,1,1,1
MESOS-4805,Improvement,2016-02-29T08:16:51.000+0000,qianzhang,qianzhang,1,1,0.875,1,1,1
MESOS-4801,Improvement,2016-02-29T07:01:48.000+0000,gyliu,gyliu,1,1,1,2,2,1
